R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 1, reltol = 0)",-7.89961678386241,"(-0.00260138418525457, -0.689738073851913, -0.459439445286989, 0.772887689061463, 0.874392875470221, -0.0965250432491302, 0.591493285261095, 0.527758740819991, -0.442717601079494, -0.0197733929380774, 0.637931116390973, -0.832135790027678, -0.98106301901862, 0.567827999591827, 0.731573617551476, 0.511662475764751, -0.936576976440847, 0.918494692537934, 0.923615309875458, -0.457315347157419, -0.101764256134629, -0.709586208220571, 0.513927506282926, 0.167083266656846, -0.944165761116892, -0.75789625197649, -0.0308795780874789, 0.619217311963439, 0.561056570615619, 0.900170718785375)",1,4,-,-,0.0198636054992676,secs,0.01
pso,psoptim,Duarte,30,"(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",7,-,"par = c(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 
0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 7, reltol = 0)",-14.208549740771,"(-0.95814821945067, -0.213430051957172, -1, 1, -1, 1, -1, 1, -1, 0.720266182915049, 1, -1, -0.441144356345941, -0.631373719553989, -0.229987332459701, 0.120817747401866, 1, 0.996401784539861, 1, -1, 0.398426360520472, 1, 0.858513514408517, 0.0657074314877972, -1, -0.311322851792253, 1, -0.580597469420157, -1, -1)",7,140,2,Maximal number of iterations reached,0.0090339183807373,secs,0.01
ABCoptim,abc_optim,Duarte,30,"(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",4,-,"par = c(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 
0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 4",2.68081224881422,"(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)",4,-,-,-,0.0106008052825928,secs,0.01
nloptr,sbplx,Duarte,30,"(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,120,"x0 = c(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 
0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 120, xtol_rel = 0)",-13.7673740811092,"(-1, 1, 1, 1, 1, 0.90869967546314, -0.635780000360683, 1, -1, -0.963778554403689, 0.554530912544578, 0.180799561087042, -1, -1, -1, -1, -0.347778458613902, 0.982865859288722, 1, -1, -1, -1, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)",120,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00946927070617676,secs,0.01
nloptr,cobyla,Duarte,30,"(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,70,"x0 = c(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 
0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 70, xtol_rel = 0)",-19.0594239609734,"(0.180246241872885, 1, 1, 1, 1, 0.281725546717654, 0.969550261347477, 1, -0.99999999999999, -0.972230219327795, 1, -0.367821744286042, -0.958728947283894, -0.999999999999999, -0.999999999999996, -0.999999999999998, 0.440967096693983, 0.998116335300211, 0.986408934900278, -0.94175943285265, -1, -0.99999999999999, -0.99114285786782, 0.563448227689776, 0.902269915689784, -0.58065561503162, 0.948213833350229, 0.16859637113774, -0.115354448659534, -0.581398343689981)",70,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0109939575195312,secs,0.01
nloptr,bobyqa,Duarte,30,"(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,100,"x0 = c(0.510056355502456, 0.561306572984904, 0.348888327833265, 0.938338605687022, -0.307788363657892, 0.43260064907372, 0.969424672890455, 0.705474094487727, -0.210482902359217, -0.969497730024159, -0.121250337455422, 0.0948620610870421, -0.869232231751084, -0.806179160252213, -0.338907996192575, -0.213179011363536, -0.347778458613902, 0.931463437154889, 0.8892404246144, -0.646200514398515, -0.375605490524322, -0.129041479434818, -0.8070207843557, 0.701253471430391, 0.171921716071665, -0.448439118918031, 
0.666455386206508, -0.048856339417398, -0.577290685847402, 0.0202933503314853), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 100, xtol_rel = 0)",-14.934303148943,"(0.269000694134745, 1, 0.7842797863906, 0.993465296874692, 0.205526325178684, -0.0252569253862968, 0.969331589215169, 0.847150502220304, -0.940934144215271, -0.982411155438583, 0.708694491794328, -0.187126037870359, -0.998481938167707, -1, -1, 1, -0.000244125140373564, 0.892622150374488, 0.889657886795196, -0.959041192143888, -1, -1, -0.831576806150709, 0.684676448627213, 1, -1, 0.47257525235161, -0.332092210612408, -0.567400440069438, -0.822288571022657)",100,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0101943016052246,secs,0.01
stats,optim,Duarte,30,"(-0.277315943036228, 0.778927195351571, -0.786872690543532, 0.302504607476294, -0.736321912612766, 0.531588077079505, -0.896649888250977, 0.448390680365264, -0.660307230427861, 0.0638525653630495, 0.768611940089613, -0.289152740035206, -0.0757419182918966, -0.291636555921286, -0.536021551582962, -0.503392510581762, 0.0553311924450099, 0.895594425033778, 0.0465467236936092, 0.228324609342963, 0.866922015324235, 0.303298369050026, 0.227750275749713, 0.497687162365764, 0.150219818111509, 0.294958455022424, -0.842207551933825, 0.374121719039977, 0.310296101029962, 0.248821120709181)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.277315943036228, 0.778927195351571, -0.786872690543532, 0.302504607476294, -0.736321912612766, 0.531588077079505, -0.896649888250977, 0.448390680365264, -0.660307230427861, 0.0638525653630495, 0.768611940089613, -0.289152740035206, -0.0757419182918966, -0.291636555921286, -0.536021551582962, -0.503392510581762, 0.0553311924450099, 0.895594425033778, 0.0465467236936092, 0.228324609342963, 0.866922015324235, 0.303298369050026, 0.227750275749713, 0.497687162365764, 0.150219818111509, 0.294958455022424, 
-0.842207551933825, 0.374121719039977, 0.310296101029962, 0.248821120709181), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, factr = 0)",0.207153637997691,"(-0.46808870445218, 0.795069463335108, -0.347137409340645, -0.0164713464179022, -0.812974993353633, 0.641718888539284, -0.923533434990296, 0.0709791242196285, -0.755363250136554, 0.314160275931716, 0.841760464397189, -0.46750691181798, 0.22299247695737, -0.0242320663347082, -0.208472562070475, -0.630967508886561, 0.266101693730328, 0.425316007418781, -0.222228089704329, 0.481657308674662, 0.437885361210875, 0.501326687629719, 0.405654873568305, 0.631430221762475, -0.133081317018072, 0.478486642411211, -0.891138518922207, -0.0111166703189349, 0.0240121079573505, -0.0139376232893157)",4,4,1,NEW_X,0.0232999324798584,secs,0.01
GA,ga,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",2,-,"type = real-valued, fitness = function (x) 
{
    return(-(Duarte(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 2",-4.70227684292261,"(0.0524340691044927, -0.847949336282909, 0.968424125108868, 0.540725477039814, 0.490146866068244, 0.967991692014039, -0.19165609497577, 0.903723441064358, -0.0853318381123245, -0.922316445037723, 0.215008271858096, 0.524158956017345, 0.227743264753371, -0.151699391659349, -0.783336737193167, 0.275530834216624, 0.805852407589555, -0.876513496041298, 0.0402297857217491, -0.383587909396738, -0.363802426028997, -0.966713008470833, 0.788336651865393, -0.834720400627702, 0.593077082652599, 0.740850190166384, -0.0164152905344963, -0.175454385112971, 0.534012525342405, 0.184176495298743)",2,-,-,-,0.0113344192504883,secs,0.01
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 1, reltol = 0)",-9.44554004627856,"(0.68937171716243, -0.148762695956975, -0.70745038241148, -0.0992119088768959, -0.886746374424547, -0.916282437741756, -0.718353983480483, -0.038563544396311, 0.959534323774278, -0.921806321945041, -0.951070054899901, -0.21617642370984, 0.531602131668478, -0.954494273755699, 0.834358082618564, -0.0974658839404583, 0.149599876254797, -0.644825981464237, -0.979384226258844, -0.0220394446514547, 0.235788937658072, 0.310941248666495, 0.920294563751668, -0.734079901129007, 0.982473059091717, 0.876479011960328, 0.978242132347077, 0.508191929198802, -0.976701556239277, -0.103424416389316)",1,4,-,-,0.0217647552490234,secs,0.01
pso,psoptim,Duarte,30,"(-0.277315943036228, 0.778927195351571, -0.786872690543532, 0.302504607476294, -0.736321912612766, 0.531588077079505, -0.896649888250977, 0.448390680365264, -0.660307230427861, 0.0638525653630495, 0.768611940089613, -0.289152740035206, -0.0757419182918966, -0.291636555921286, -0.536021551582962, -0.503392510581762, 0.0553311924450099, 0.895594425033778, 0.0465467236936092, 0.228324609342963, 0.866922015324235, 0.303298369050026, 0.227750275749713, 0.497687162365764, 0.150219818111509, 0.294958455022424, -0.842207551933825, 0.374121719039977, 0.310296101029962, 0.248821120709181)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",7,-,"par = c(-0.277315943036228, 0.778927195351571, -0.786872690543532, 0.302504607476294, -0.736321912612766, 0.531588077079505, -0.896649888250977, 0.448390680365264, -0.660307230427861, 0.0638525653630495, 0.768611940089613, -0.289152740035206, -0.0757419182918966, -0.291636555921286, -0.536021551582962, -0.503392510581762, 0.0553311924450099, 0.895594425033778, 0.0465467236936092, 0.228324609342963, 0.866922015324235, 0.303298369050026, 0.227750275749713, 0.497687162365764, 0.150219818111509, 0.294958455022424, 
-0.842207551933825, 0.374121719039977, 0.310296101029962, 0.248821120709181), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 7, reltol = 0)",-13.3177146157199,"(-1, 1, -0.511656503038511, 0.271258416163271, 1, -0.628472939985818, -1, -0.728287821652816, -0.600002734094659, -1, -0.176283749336295, 0.791379212056402, -0.87879947320902, -0.860225381583661, -1, 0.615270753131754, -1, -0.262296428296618, 1, 1, 0.174716117551129, 0.731668986232022, 1, 1, -0.535385369194265, 0.731590907681123, 0.123951805215572, -1, 1, 1)",7,140,2,Maximal number of iterations reached,0.0137321949005127,secs,0.01
