R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
ABCoptim,abc_optim,Lall,12,"(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",5,-,"par = c(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 5",21.5887394620708,"(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126)",5,-,-,-,0.0100607872009277,secs,0.01
nloptr,sbplx,Lall,12,"(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,180,"x0 = c(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 180, xtol_rel = 0)",8.35267261064163,"(1, -1, 0.149158370106427, -1, 0.283443263382065, 0.147433166663891, -1, 0.230211177202797, -0.768261994045751, 1, 0.991698677547469, 0.862758711678907)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00651931762695312,secs,0.01
nloptr,cobyla,Lall,12,"(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,160,"x0 = c(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 160, xtol_rel = 0)",7.57273265957154,"(1, -0.999999999999997, 0.0311878614658887, 0.171892655722661, 0.229961302168506, 1, -0.995063189543072, -0.249233220205658, -1, 1, 0.986709582328877, -0.0813180555302291)",160,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00702142715454102,secs,0.01
nloptr,bobyqa,Lall,12,"(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,160,"x0 = c(-0.344623841810971, -0.507491250988096, -0.129607806913555, -0.135232742410153, 0.483666326850653, 0.21591983968392, -0.929521526675671, 0.35860055219382, -0.628743890672922, 0.502893383149058, 0.987904232461005, 0.390206969343126), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 160, xtol_rel = 0)",7.68971360819794,"(-1, -1, 0.260757813908761, -0.102729623293742, 1, -1, -0.992929428100641, 1, -0.0505416195366672, 1, 0.988732404536639, -0.117390566983631)",160,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00732922554016113,secs,0.01
stats,optim,Lall,12,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",9,-,"par = c(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 9, factr = 0)",8.34734916464252,"(0.849566107265266, -0.160443144613079, -0.150866814104862, 1, -1, 1, 0.903819441564377, 1, -0.745832501644272, -0.389668964401441, 1, -1)",12,12,1,NEW_X,0.00751709938049316,secs,0.01
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",3,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 3",12.2266838804739,"(-0.32301868358627, 0.670322863850743, 0.861173452343792, 0.338394408579916, -0.91546748066321, 0.363700680900365, 0.0863865474238992, -0.753470700234175, 0.734297662042081, -0.81799081992358, 0.651192404795438, 0.0465129194781184)",3,-,-,-,0.00741910934448242,secs,0.01
DEoptim,DEoptim,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",2,-,"fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 2, reltol = 0)",10.2160875438777,"(0.947108771186322, -0.965337587986141, 0.2402523602359, -0.390576520003378, 0.853259624913335, -0.0510277472436428, 0.144230328220874, 0.949594564735889, -0.785754085984081, -0.940676205791533, -0.41863864986226, 0.706973689608276)",2,6,-,-,0.00960111618041992,secs,0.01
pso,psoptim,Lall,12,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",11,-,"par = c(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 11, reltol = 0)",7.94835930016121,"(-0.941252093011825, 0.937393389979715, 0.861733032304835, -1, 0.152638148415213, 1, 0.163821702294533, -0.0477749145214575, 1, 0.123211695024691, -0.954879714291965, -0.670037663603869)",11,176,2,Maximal number of iterations reached,0.00848031044006348,secs,0.01
ABCoptim,abc_optim,Lall,12,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",5,-,"par = c(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 5",18.612090063148,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)",5,-,-,-,0.00828790664672852,secs,0.01
nloptr,sbplx,Lall,12,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,180,"x0 = c(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 180, xtol_rel = 0)",7.4914935858194,"(1, -1, 0.0998005866434644, 1, -1, 1, 1, -0.0307494202092923, -1, -0.830988231189653, 0.187607032789034, -0.0174151833673034)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00743889808654785,secs,0.01
nloptr,cobyla,Lall,12,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,160,"x0 = c(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 160, xtol_rel = 0)",8.17675254363118,"(1, -0.42769236441521, 0.0361013823263897, 0.394868009462951, -1, 0.974284102425041, 0.969184724231444, 1, -1, -0.0224718760524842, 0.746968098812978, -1)",160,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00681304931640625,secs,0.01
nloptr,bobyqa,Lall,12,"(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,160,"x0 = c(0.577943879645318, -0.0913931960240006, -0.176048030611128, 0.52390764048323, -0.807440287899226, 0.969428292475641, 0.97970846388489, 0.434296198189259, 0.200314475223422, 0.0199773702770472, 0.574179560411721, -0.29134203447029), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 160, xtol_rel = 0)",8.40976452465586,"(1, -1, -0.128954971145255, 1, -1, 1, 0.992010346431545, 0.588704217311866, 0.404290254324434, -0.125401185695035, 0.263984342824393, -1)",160,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0076904296875,secs,0.01
stats,optim,Lall,12,"(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",9,-,"par = c(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 9, factr = 0)",7.97890047604845,"(-1, 1, -0.202963703812718, -1, 1, 0.292849208759412, 1, -1, 0.223578782343815, -0.0265540064735721, -0.0457686260898043, 1)",12,12,1,NEW_X,0.0108749866485596,secs,0.01
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",3,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 3",13.0712762709293,"(-0.638646110892296, 0.998077690601349, 0.738774418830872, 0.873666509985924, 0.639239266514778, -0.554503917694092, -0.575456663966179, 0.615824893116951, -0.152971297502518, -0.311340346932411, -0.839553713798523, -0.34539520740509)",3,-,-,-,0.0106637477874756,secs,0.01
DEoptim,DEoptim,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",2,-,"fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 2, reltol = 0)",10.7386949383869,"(-0.0986757455393672, 0.558793309610337, 0.2441883883439, 0.964397930540144, -0.762774376198649, 0.956075989175588, -0.950458623468876, 0.377162525895983, 0.767320466227829, 0.412517843302339, 0.857455709017813, -0.792961118277162)",2,6,-,-,0.0139286518096924,secs,0.01
pso,psoptim,Lall,12,"(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",11,-,"par = c(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 11, reltol = 0)",8.91928257038729,"(0.997560199917001, 1, -0.958989289501869, 0.0902878601343888, 1, -1, 1, -0.084480704253832, -1, 0.84091393382162, 0.14895090739647, 0.0989690323317181)",11,176,2,Maximal number of iterations reached,0.0103886127471924,secs,0.01
ABCoptim,abc_optim,Lall,12,"(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",5,-,"par = c(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 5",17.8554561441916,"(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298)",5,-,-,-,0.0102393627166748,secs,0.01
nloptr,sbplx,Lall,12,"(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,180,"x0 = c(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 180, xtol_rel = 0)",8.20750331484708,"(-0.967863423725794, 1, 1, -0.992017208963132, 0.644493057091514, 1, 0.245837921602197, -1, -1, 0.143823904470339, 0.225166673674496, 0.172061336646381)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00886631011962891,secs,0.01
nloptr,cobyla,Lall,12,"(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,160,"x0 = c(-0.97075426299125, 0.205096997320652, 0.0565841780044138, -0.998757996130735, 0.476120940875262, 0.529365550726652, 0.288993641734123, -0.90088417660445, -0.237457263283432, -0.572967722546309, -0.0524766580201685, 0.125771148130298), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 160, xtol_rel = 0)",8.09379221665883,"(-1, 1, 0.404516821715381, -0.998015736395838, 0.517678940474777, 1, 1, -0.797017034334301, -1, -0.138683947655045, 0.125248324253995, 0.161345128834238)",160,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00848102569580078,secs,0.01
